Flight,Plot,gdd,gdd_harvest,evap,evap_harvest,vol,vol_lidar,vi_ndvi_m_mean,vi_ndvi_h_mean,vi_rdvi_m_mean,vi_rdvi_h_mean,vi_gndvi_m_mean,vi_gndvi_h_mean,vi_ngrdi_m_mean,vi_ngrdi_h_mean,vi_wdrvi_m_mean,vi_wdrvi_h_mean,vi_pbi_m_mean,vi_pbi_h_mean,vi_lci_m_mean,vi_lci_h_mean,vi_psnd_m_mean,vi_psnd_h_mean,vi_msr_m_mean,vi_msr_h_mean,vi_psri_m_mean,vi_psri_h_mean,vi_npci_m_mean,vi_npci_h_mean,vi_osavi_m_mean,vi_osavi_h_mean,vi_evi2_m_mean,vi_evi2_h_mean,vi_tcari_m_mean,vi_tcari_h_mean,vi_spvi_m_mean,vi_spvi_h_mean,vi_tvi_m_mean,vi_tvi_h_mean,vi_mcari_m_mean,vi_mcari_h_mean,vi_gi_m_mean,vi_gi_h_mean,vi_ci_red_edge_h_mean,vi_ci_chloro_h_mean,vi_ndre_h_mean,vi_nd705_h_mean,vi_pssr_h_mean,vi_rars_h_mean,vi_sr_h_mean,vi_rvsi_h_mean,vi_nd_560_620_h_mean,vi_ratio_560_620_h_mean,pca_h_0,pca_h_1,pca_h_2,fa_h_0,fa_h_1,fa_h_2,ica_h_0,ica_h_1,ica_h_2,plsr_h_0,plsr_h_1,plsr_h_2,plsr_best_h_0,plsr_best_h_1,plsr_best_h_2,plsr_best_h_3,plsr_best_h_4,plsr_best_h_5,plsr_best_h_6,plsr_best_h_7,plsr_best_h_8,plsr_best_h_9,plsr_best_h_10,plsr_best_h_11,plsr_best_h_12,plsr_best_h_13,plsr_best_h_14,plsr_best_h_15,plsr_best_h_16,plsr_best_h_17,plsr_best_h_18,plsr_best_h_19,ref_m_mean_0,ref_m_mean_1,ref_m_mean_2,ref_m_mean_3,ref_m_mean_4,ref_h_mean_0,ref_h_mean_1,ref_h_mean_2,ref_h_mean_3,ref_h_mean_4,ref_h_mean_5,ref_h_mean_6,ref_h_mean_7,ref_h_mean_8,ref_h_mean_9,ref_h_mean_10,ref_h_mean_11,ref_h_mean_12,ref_h_mean_13,ref_h_mean_14,ref_h_mean_15,ref_h_mean_16,ref_h_mean_17,ref_h_mean_18,ref_h_mean_19,ref_h_mean_20,ref_h_mean_21,ref_h_mean_22,ref_h_mean_23,ref_h_mean_24,ref_h_mean_25,ref_h_mean_26,ref_h_mean_27,ref_h_mean_28,ref_h_mean_29,ref_h_mean_30,ref_h_mean_31,ref_h_mean_32,ref_h_mean_33,ref_h_mean_34,ref_h_mean_35,ref_h_mean_36,ref_h_mean_37,ref_h_mean_38,ref_h_mean_39,ref_h_mean_40,ref_h_mean_41,ref_h_mean_42,ref_h_mean_43,ref_h_mean_44,ref_h_mean_45,ref_h_mean_46,ref_h_mean_47,ref_h_mean_48,ref_h_mean_49,ref_h_mean_50,ref_h_mean_51,ref_h_mean_52,ref_h_mean_53,ref_h_mean_54,ref_h_mean_55,ref_h_mean_56,ref_h_mean_57,ref_h_mean_58,ref_h_mean_59,ref_h_mean_60,ref_h_mean_61,ref_h_mean_62,ref_h_mean_63,ref_h_mean_64,ref_h_mean_65,ref_h_mean_66,ref_h_mean_67,ref_h_mean_68,ref_h_mean_69,ref_h_mean_70,ref_h_mean_71,ref_h_mean_72,ref_h_mean_73,ref_h_mean_74,ref_h_mean_75,ref_h_mean_76,ref_h_mean_77,ref_h_mean_78,ref_h_mean_79,y
20210802,7,1176.5,1217.3,480.8,499.9,0.10032944452194939,0.08087972005208333,0.83825994,0.85304826,0.54083747,0.6792384,0.7310819,0.76645327,0.27682912,0.25862363,-0.2752856331448802,-0.2315987567220226,6.437208,7.385741,0.282883,0.45823854,0.87708896,0.90502506,0.25939128843824966,0.010731144302512211,0.0430342,0.02297722,0.14665085,0.23424555,0.7024025378251674,0.7872536423510551,0.5961172053472753,0.7895361706314168,-0.002338587790575275,0.1697196009842411,0.5040649616718292,0.7829079389572144,11.016706377267838,30.494866520166397,0.8220285109633352,0.31648605873569374,1.765598,1.8059478,1.5765132904052734,6.396632194519043,0.22967741,0.41424578,17.019056,16.373974,6.931243,-0.05811655521392822,0.043809738,1.0916339,-2.6266444,9.701058,5.19449,0.6192667511372364,-1.9313240902440179,2.09887681923086,0.25429446,-3.0851154,0.49425665,-0.6100635240443139,4.722487662582302,-3.6267456059521,-0.6100635240443135,4.722487662582301,-3.6267456059520855,4.152355591755615,-0.4590847477839993,-0.1922890697090768,-0.4797578320989961,0.06780417318715351,0.055589862350879295,0.032901264540985915,-0.09331251566375819,-0.04405753140170185,-0.13551273530908028,-0.18985568980812337,-0.028461038545059214,0.019152738919462033,-0.03282618967056924,0.009902223574864068,-0.022163006093637756,0.004834323371938398,0.025052967,0.0594368,0.033663835,0.20009363,0.38260707,0.020685866,0.0203037,0.021050252,0.022323418,0.02306247,0.023766411,0.024943898,0.02670942,0.028301502,0.02890211,0.028980002,0.029067772,0.029764583,0.03051181,0.031644784,0.034155052,0.038947333,0.04639549,0.05549679,0.06419137,0.0700034,0.07407319,0.07711182,0.079166554,0.078833595,0.07685321,0.07435615,0.07252123,0.072402254,0.07377624,0.07513157,0.07496551,0.07335609,0.072216146,0.072178416,0.07194326,0.068582304,0.06366175,0.05789355,0.052098032,0.046584517,0.043836568,0.046435934,0.06276377,0.10032874,0.15662049,0.22137193,0.28998923,0.3601833,0.42637205,0.47679558,0.51093096,0.53448075,0.5473688,0.55925393,0.56817997,0.57341945,0.57036775,0.57496595,0.5799074,0.5812867,0.5822445,0.58778924,0.5900467,0.58982134,0.5885789,0.5874271,0.5857652,0.588732,0.59555554,0.5963771,0.59422374,0.59486675,0.59916514,0.5972655,0.5928407,0.593766,0.60212034,0.60145587,0.5941083,1.5149253731343282
20210802,8,1176.5,1217.3,480.8,499.9,0.15838739304315477,0.10726507778825432,0.8663425,0.8755359,0.54455507,0.7077984,0.745157,0.7863135,0.34190804,0.30279008,-0.1777309804888516,-0.14346516767907505,6.847967,8.029894,0.2974239,0.4972223,0.88238025,0.91465646,0.26592130462017044,0.009392301562317042,0.018521959,0.01822211,0.06808501,0.20123258,0.7152908017882923,0.8143656681600989,0.597546691902185,0.8328421435686674,-0.06220987597884578,0.16404885401394154,0.4934196385741234,0.8319948768615723,10.417759828269482,32.569066658616066,0.8931478925051948,0.313504003832378,2.039089,2.0101278,1.8694729804992676,6.969711780548096,0.2538015,0.45669425,20.056898,19.331068,7.4467125,-0.06624653935432434,0.08169033,1.1779145,-5.5555754,10.090076,4.071689,0.053238722576490476,-2.066313047859775,1.7375504577667784,0.75233763,-2.7218282,0.09058805,-3.3652663239732483,5.376576248208592,-4.60572043268554,-3.3652663239732497,5.3765762482085915,-4.605720432685526,3.641274648930376,-0.579652199017648,-0.5987816920111508,-0.14106289430108365,0.18138468770056232,0.17923094981020116,0.05640644889849593,-0.13213391603639227,-0.06413932623252842,-0.0870224401167489,-0.08643207758860137,-0.09366623075789716,0.0125082338279552,-0.050708123119940905,-0.010760088003104021,-0.012870849266575054,-0.025083474027697564,0.023037659,0.053839874,0.026403887,0.18174256,0.36869368,0.021292208,0.02016403,0.019881142,0.021234024,0.022270698,0.023133805,0.023936281,0.025546553,0.026649155,0.027044477,0.027159197,0.027021332,0.027141321,0.02725583,0.028230546,0.030379012,0.034790397,0.041883413,0.051288977,0.06064805,0.06765091,0.072161324,0.07525876,0.07677397,0.07584783,0.07288813,0.069318846,0.066547506,0.065951325,0.06722962,0.068174265,0.067560464,0.065657645,0.06439162,0.06402692,0.06348519,0.06030579,0.05547255,0.05028141,0.04527671,0.040671047,0.038193576,0.040591236,0.054794725,0.08918361,0.1432699,0.20902467,0.28170976,0.359279,0.43499604,0.49403152,0.5332449,0.56043035,0.57386017,0.58725876,0.59772474,0.6052095,0.59979063,0.60367924,0.6078463,0.6093088,0.60905,0.6150674,0.61685026,0.6160765,0.61442834,0.61286753,0.61015177,0.6132296,0.6204305,0.622284,0.6176915,0.6170235,0.6187164,0.61700976,0.61063665,0.61390144,0.62243104,0.6187999,0.6068854,2.388059701492537
20210802,9,1176.5,1217.3,480.8,499.9,0.16477419096848062,0.12354677291143508,0.8771722,0.9084338,0.57693,0.7724284,0.7644449,0.7957705,0.34216818,0.4284929,-0.1336916120323842,0.019255799653704036,7.4905815,8.398454,0.32243526,0.5508912,0.8975422,0.9307967,0.2709687794361872,0.008663203278811215,0.023943085,0.006059545,0.09576801,0.14715211,0.7427882112408457,0.8622006767830398,0.6454281129898557,0.9263446366373963,-0.10998026704492225,0.16544388187747003,0.5483287996053696,0.953858183026314,11.148608550429344,37.46166817843914,1.0179478168225828,0.45033122692224414,2.0402906,2.7437296,2.0770137310028076,7.334599494934082,0.2749399,0.48062462,23.740837,22.818178,7.721805,-0.06898105144500732,0.13427764,1.3102095,-8.0085945,14.664983,4.7691245,-0.1550393476218365,-2.8888535236526316,2.1895273973167475,1.1188486,-3.5174189,-0.25000262,-5.008941512161025,5.738438053736276,-0.5863025986253324,-5.008941512161024,5.738438053736276,-0.5863025986253118,3.3638304449779164,0.12206148748280478,-0.3124587890345568,-0.28938674725508173,-0.035329060496388086,0.27221314985651546,0.09868894003793201,-0.12254308034027289,-0.15553439515010764,-0.02329238261446292,-0.04854723448511118,-0.055224034619161026,0.005746697450789625,-0.031272277354961124,0.006187358745584044,-0.01764223701590128,0.03712019391424755,0.021923216,0.054204464,0.02656703,0.19395222,0.40602297,0.019049287,0.017551871,0.01756807,0.018364586,0.01941156,0.020094551,0.021084672,0.022590399,0.024308216,0.024608552,0.024659477,0.024654454,0.025206706,0.02539183,0.026470153,0.028979901,0.034394037,0.042998545,0.05418373,0.065191284,0.07293402,0.0777193,0.08100746,0.08299002,0.08190997,0.07824572,0.0735869,0.06982203,0.06791909,0.068275444,0.068545856,0.0672357,0.06441074,0.0625167,0.061821822,0.06082085,0.056657866,0.050853256,0.04465459,0.03857515,0.03310057,0.030247157,0.03277029,0.048650317,0.08731761,0.14747186,0.21942206,0.29966232,0.38702092,0.4723018,0.5411868,0.5903808,0.6255238,0.6447492,0.66126853,0.6717102,0.6784882,0.6751647,0.6805345,0.6852927,0.6880071,0.6879171,0.6937595,0.6948033,0.694448,0.6916795,0.6898855,0.686854,0.690965,0.6981996,0.6998828,0.6961814,0.6956038,0.697079,0.69585645,0.69101995,0.69290346,0.7003881,0.6968793,0.68557537,3.1507462686567167
20220628,10,595.1,1475.75,267.2,614.1,0.09216897627886605,0.05416075972949757,0.8485939,0.852637,0.54604614,0.5958906,0.7050457,0.74217546,0.35734951,0.3148857,-0.24186939630630092,-0.2310941366233027,5.7807107,6.3376837,0.31998777,0.45630902,0.887751,0.89911175,0.3204195856104259,0.008874292548219547,0.048576213,0.020939384,0.15874912,0.20589004,0.7100070301109813,0.7431473394118253,0.6025031647483221,0.6731450801757242,0.06206463814459795,0.1398074233619127,0.5032879257202149,0.6018797492980957,10.122105330228806,23.94986979663372,0.6957252618150633,0.14145433750396705,2.1121116,2.0567038,2.3182523250579834,5.190924644470215,0.30590007,0.50815934,15.847868,15.347601,5.7209597,-0.04310283064842224,0.19681762,1.4900944,-6.2307987,-1.6389492,0.27250046,-0.964695316837522,0.0894145960513972,0.41641523262045166,0.9762645,0.034015365,0.34142524,-6.450395830877236,-0.7743825962685453,1.6438166291376282,-6.450395830877233,-0.7743825962685462,1.6438166291376304,-0.5554716988601173,0.9484399241397415,-0.4560550934005461,-0.026816485197338112,0.03153522060837332,0.03349200778845285,0.0008277835823971636,-0.11386276654080765,0.06202683351357351,0.05186495584567805,0.0016908866411960413,-0.03986451328983036,0.01595275749545433,-0.005607384400773046,0.0018027487716044813,-0.027800931941934386,-0.00768496090786908,0.022756651,0.06620474,0.031345285,0.1768074,0.38271046,0.016154513,0.0170054,0.017613498,0.018622965,0.019916723,0.020939982,0.021669706,0.02254672,0.023313604,0.023699338,0.023881689,0.024210017,0.024601623,0.025212381,0.026244225,0.028366407,0.03213079,0.038665883,0.04770346,0.057211433,0.06446806,0.06906703,0.07188042,0.07282361,0.07096743,0.06652846,0.061356295,0.057439152,0.055174295,0.054282,0.05329328,0.051655862,0.049231227,0.047626127,0.046957932,0.046448927,0.044658523,0.042331114,0.039880056,0.037771262,0.03598846,0.035407923,0.036977205,0.04467618,0.06359546,0.09441425,0.13410863,0.1815522,0.23758595,0.29542148,0.34674618,0.38523802,0.411225,0.4257345,0.4353563,0.441013,0.4440367,0.44500628,0.44700122,0.44856974,0.44954708,0.4497691,0.45036662,0.4508466,0.45141602,0.45151192,0.4524442,0.4532895,0.4542284,0.45427027,0.45494848,0.45489722,0.45511585,0.453628,0.45258102,0.4507794,0.44959337,0.44828662,0.44420788,0.43450505,3.52910447761194
20220628,11,595.1,1475.75,267.2,614.1,0.01046290117151597,0.014785011025036083,0.61153513,0.5667451,0.33264905,0.35234484,0.5405721,0.524472,0.10600666,0.052066658,-0.6564195444378875,-0.6960992630298687,3.35324,3.155004,0.15076415,0.22756788,0.75611264,0.7426394,0.2310798714136158,0.01592700111224214,0.15574576,0.11801652,0.268926,0.30835664,0.4604149739294144,0.4614531161316347,0.32867179201120084,0.3602866002501192,0.15751263289833872,0.10982339481407521,0.26125924885272983,0.32311855554580693,6.4814382791519165,12.40003988146782,0.22282656081575425,0.06636566270639754,1.2371532,1.1270968,0.8333015441894531,2.2167952060699463,0.15277672,0.27687415,5.781144,5.590516,3.0983016,-0.025473058223724365,0.03393707,1.0702585,13.881159,-3.5767996,0.7383608,2.08257196469501,0.8722414175583846,-0.25650350817844275,-2.2176824,0.21972702,0.6148246,12.839308491991899,-2.4718542141912163,1.199292826748971,12.839308491991897,-2.4718542141912154,1.1992928267489615,0.20206057217932302,-0.1093560089681393,-0.5632293570302714,-0.017296629635077443,-0.16744592313496295,0.1626862015948995,-0.03741600834622819,-0.03297469311010476,0.06722362762090178,0.011061241572644273,0.022758453709635754,-0.08926788280814085,0.0038288108326941395,0.04246272747922122,-0.028310864373953932,-0.04936323455964514,0.025236968478554625,0.033111315,0.07110086,0.05747135,0.15640898,0.23841825,0.028255904,0.029415319,0.031306896,0.03328656,0.035617128,0.03769764,0.03976479,0.04203801,0.043625858,0.044261876,0.044311743,0.04512222,0.04603804,0.047401506,0.049276166,0.051900372,0.05563971,0.061501607,0.06934265,0.077536,0.08388435,0.08843068,0.09195694,0.094387606,0.09491962,0.093592465,0.091702744,0.09010839,0.08958216,0.08994116,0.09056602,0.09038135,0.089415595,0.0886885,0.08878105,0.088976406,0.0883015,0.08702811,0.08578779,0.08469834,0.08372859,0.08374401,0.0855245,0.09295117,0.109160535,0.13364436,0.16135187,0.1899815,0.21850774,0.24383697,0.26324695,0.27580544,0.28491035,0.28556627,0.29014987,0.29410905,0.29865468,0.29580665,0.29731315,0.2983668,0.30004352,0.2994718,0.29961482,0.30005223,0.30190265,0.30236694,0.302781,0.3028417,0.30348074,0.30373716,0.3037284,0.30347377,0.3034994,0.30213243,0.30129915,0.30080307,0.30114058,0.30179474,0.29891443,0.29234073,3.441791044776119
20220628,12,595.1,1475.75,267.2,614.1,0.03509936613195083,0.0242426267234228,0.7547806,0.74474305,0.43278185,0.49292487,0.6223962,0.64907473,0.24967475,0.19308004,-0.4729731208694312,-0.4926085160131043,4.296556,4.4906163,0.23024407,0.34659418,0.8287455,0.835595,0.2954893383165253,0.010983989963561253,0.084998526,0.048798643,0.197514,0.24780796,0.5889356069693267,0.630980517981616,0.44785992796367563,0.5352468204549918,0.14044516372193988,0.1390684625945795,0.35438749670982367,0.47368684470653544,8.041049391031265,19.246854707598686,0.38138513615009945,0.10930182628490215,1.6655108,1.5389047,1.459740400314331,3.4849491119384766,0.22110735,0.40199175,9.597535,9.311901,4.274709,-0.04015451669692993,0.1209997,1.2753121,3.1829247,-2.1577063,0.52234995,0.41889387293062147,0.4686577601466486,-0.05031815365970602,-0.5196626,0.06538139,0.4300461,2.6318305432230975,-1.6625938978627097,2.0779061284064273,2.6318305432230984,-1.6625938978627086,2.077906128406421,0.22451797584752958,-0.47782414281162083,-0.5709715615562607,-0.2172555159099365,0.06016440603138845,0.06253724318904698,-0.10386317498924331,-0.03718919462828581,0.0380109598517002,-0.024554785518348173,0.02803317747889717,-0.02066253170699708,0.01477504099953916,0.02275096957823088,-0.014509455834997829,-0.03808878888451352,-0.018914994514682183,0.027013345,0.06713808,0.040310808,0.15644345,0.28846255,0.02082646,0.022260437,0.023838513,0.025305383,0.027088594,0.028671812,0.030208005,0.03140326,0.032759074,0.033703666,0.03404563,0.034249656,0.03477996,0.035757065,0.037212227,0.039606247,0.043420766,0.049960636,0.059054542,0.068715416,0.07599285,0.080642946,0.083775386,0.08540011,0.08439889,0.08089053,0.076651335,0.0732904,0.07151102,0.07120766,0.0709189,0.069690146,0.06755455,0.06617901,0.06578555,0.06550063,0.063927,0.06171204,0.059412524,0.0574837,0.05591086,0.05549409,0.057081793,0.065179065,0.08448987,0.11523494,0.15275122,0.19486688,0.24038696,0.2837581,0.3185184,0.3422115,0.3581154,0.3618609,0.36880946,0.37450564,0.37947643,0.37572834,0.37686616,0.37819406,0.38012236,0.37900302,0.37878072,0.37961113,0.38218027,0.38218307,0.3821642,0.38214815,0.38310772,0.383524,0.38360745,0.38289344,0.38245243,0.3796145,0.3787437,0.37816042,0.37841353,0.37790227,0.37249714,0.36270124,5.2119402985074625
20220628,13,595.1,1475.75,267.2,614.1,0.07456156605787476,0.04957179552689902,0.8351429,0.830911,0.5052674,0.57248473,0.6874501,0.7196553,0.34679383,0.29162493,-0.28486299483814076,-0.2995272928950775,5.3989787,5.768207,0.28620997,0.4277376,0.8762184,0.88520163,0.30555452005600897,0.009648025551387053,0.04925203,0.023666203,0.15313366,0.21322572,0.6741029581515149,0.7195527632444841,0.542668451223439,0.6418035007439933,0.07243896474519144,0.14264915916644794,0.43704395413398744,0.5708772087097168,9.23334851861,23.145636469125748,0.6063009104519977,0.13614626072263364,2.0618203,1.9385053,2.0618062019348145,4.675541877746582,0.27845395,0.4840285,13.730518,13.290412,5.331459,-0.04713863134384155,0.17959493,1.4378202,-4.0090127,-1.7316964,0.49192062,-0.6342079017384606,0.19506376172515025,0.2870700489254172,0.6182028,-0.023086704,0.4117778,-4.324529954441437,-1.2339377649185956,2.492347491954843,-4.324529954441434,-1.2339377649185952,2.492347491954842,-0.24327936581370563,0.3738812249126319,-0.5526137473191103,-0.33945901025705066,0.11065945428123403,0.0980438154944676,-0.07434010195083614,-0.07088996948827217,0.04612546003122621,-0.06518975151581795,-0.02683999478050324,-0.0026943181565798873,0.00021163807407410798,-0.0254833521104073,-0.018348190243684056,-0.013275947426963565,0.027379279828425848,0.022158151,0.062208414,0.030171597,0.16270286,0.3358619,0.016373737,0.017306793,0.018353328,0.019482045,0.020837454,0.021811493,0.022936178,0.024314461,0.025476165,0.026026323,0.026346192,0.0268651,0.027294662,0.027962452,0.029244902,0.031510346,0.035283625,0.041931614,0.05124673,0.061076127,0.06830278,0.07273561,0.07546513,0.07654834,0.07481658,0.07053281,0.06557049,0.06160931,0.059324704,0.0584749,0.05772824,0.056211926,0.053788397,0.052034725,0.051367186,0.05081463,0.048969865,0.046528194,0.044137508,0.04196626,0.040133245,0.03948833,0.041032188,0.048889447,0.068199076,0.099762656,0.13988654,0.18741113,0.24244446,0.2981523,0.3455643,0.37957513,0.40233925,0.40944025,0.41878548,0.42613798,0.4321311,0.42830548,0.42956933,0.4307239,0.43265337,0.4315575,0.43131042,0.43180618,0.4339678,0.43412355,0.43456632,0.43460226,0.4352521,0.43556488,0.43617254,0.43554953,0.4350647,0.43110728,0.42939913,0.4279301,0.42805701,0.42782006,0.42104107,0.40778327,5.646268656716417
20220628,14,595.1,1475.75,267.2,614.1,0.04817938035534274,0.03480671981756832,0.77330774,0.77765536,0.4418767,0.5157487,0.6408986,0.666592,0.26251447,0.24198514,-0.4376835092037143,-0.430455925810192,4.5694575,4.7426314,0.23212785,0.3628115,0.8400117,0.85137045,0.284683771987222,0.009652707059464116,0.07545914,0.03705997,0.19035842,0.22475001,0.6020261926152185,0.6601631928906918,0.4579719342995296,0.5649402836346817,0.12176408507463421,0.14651231375380436,0.36104343354702,0.4953624892234803,8.245057687163353,20.418022871017456,0.42873185894668,0.12716212044539363,1.7119178,1.7230783,1.5704131126403809,3.7058138847351074,0.23027098,0.41961735,10.703417,10.402789,4.4780474,-0.04277956485748291,0.14875415,1.3494976,0.78436756,-2.3840277,0.42913204,0.02039989461510781,0.48582108428255877,0.028064805902143438,-0.13762696,0.10876319,0.44372898,0.2325828655083793,-1.7445233806049179,2.483625886687688,0.23258286550838062,-1.7445233806049172,2.4836258866876837,0.24528399092167424,-0.7180887319981984,-0.5151538975415948,-0.24452853172021777,0.19482142241413525,-0.007058078450361335,-0.0820019416243942,-0.001377958657915309,0.020976531355945464,-0.025721818543871167,0.006762450973634362,-0.01862188157158366,0.009835644487340587,0.01329009581249592,-0.017514509467471982,-0.03354751476232978,0.0074814206391180926,0.025172083,0.063355885,0.03700872,0.15686157,0.28950202,0.018879293,0.02091936,0.022253565,0.023535257,0.025118742,0.026397701,0.02764252,0.028935583,0.03014975,0.030952305,0.031260327,0.03147348,0.03188944,0.032674324,0.034031942,0.0363797,0.040246155,0.04709126,0.056602534,0.06673236,0.07424462,0.07893849,0.08198676,0.08330393,0.08190046,0.07789835,0.07325299,0.069410324,0.0672834,0.06664966,0.06613521,0.06471171,0.062338196,0.0606896,0.060078148,0.059588857,0.05778554,0.055382825,0.05286927,0.050671052,0.048898853,0.048345994,0.04998592,0.058299854,0.07857456,0.110785745,0.15009822,0.19413671,0.24213877,0.28828388,0.32548428,0.35061392,0.36714062,0.3712727,0.37845033,0.38417652,0.38926202,0.38581443,0.3870145,0.38800353,0.38938707,0.3884237,0.3882247,0.38861695,0.39033327,0.390699,0.3909484,0.39063174,0.39107072,0.39143565,0.39176616,0.3909813,0.39050034,0.38722053,0.38599208,0.38517985,0.38496044,0.3847705,0.37977582,0.3695321,5.059701492537314
20220628,15,595.1,1475.75,267.2,614.1,0.0656506117954049,0.04598769370247336,0.8169168,0.82536197,0.49094498,0.5661835,0.67754495,0.71914774,0.31214172,0.27522796,-0.3367197212284011,-0.3156670127846812,5.2024145,5.774154,0.28226274,0.4237871,0.86630976,0.8803485,0.3238610802447904,0.00958448596504199,0.0603159,0.025282152,0.16898192,0.20776126,0.6567008455915094,0.7130463722987571,0.5240747508656928,0.6329357484694793,0.10185342494122265,0.13854639244874534,0.42226320445537574,0.562593457698822,8.724993392825127,22.74646185338497,0.5096725896235924,0.12866062860233285,1.9075756,1.8604337,2.045574903488159,4.686638832092285,0.27650943,0.48246762,13.387154,12.967463,5.3485255,-0.04700416326522827,0.16937795,1.407834,-3.5895233,-1.98304,0.20557015,-0.5943490775859475,0.2384837694401674,0.1270947628363234,0.5607929,0.117278896,0.34632647,-3.9257021809650428,-0.9297085450453696,1.285886143291904,-3.9257021809650396,-0.9297085450453694,1.2858861432919033,-0.21188466294032574,0.23510933451935195,-0.5790315898757846,-0.2756849861552487,0.08302281428063361,0.06568425482884899,-0.06621847229332384,-0.05669813326352328,0.030818215709895916,-0.045483924140920694,0.009034103034727157,0.006227916287440946,-0.006180600761899184,-0.021889544269114877,0.002374410780503644,-0.019374132547790263,0.013534006313465293,0.023503417,0.06306815,0.03306194,0.15847436,0.32810667,0.017216364,0.018282915,0.019429268,0.020505352,0.021889478,0.022932636,0.024126602,0.025325108,0.026439013,0.026953142,0.0271998,0.027558193,0.028068116,0.028716723,0.029888704,0.031929906,0.03552301,0.04185862,0.050818816,0.060299065,0.06735996,0.071688935,0.07441005,0.075461805,0.073884085,0.06983137,0.06505169,0.061302874,0.059237394,0.058586758,0.057864163,0.05645652,0.05416942,0.05248068,0.051767673,0.051233627,0.049533688,0.047273077,0.044954874,0.042818945,0.041089837,0.040561404,0.0419918,0.049441896,0.068222396,0.0993052,0.13893701,0.18605213,0.24060869,0.29576066,0.34251586,0.37571397,0.39798406,0.40497124,0.41404986,0.4210654,0.4268281,0.4231431,0.42452422,0.4257976,0.42745057,0.4266181,0.42643535,0.4270466,0.42891708,0.42913127,0.4294816,0.42972142,0.43040746,0.43022615,0.43035647,0.42987424,0.42981657,0.42649755,0.4248359,0.42392984,0.4242247,0.42384335,0.41801697,0.40471238,4.9358208955223875
20220628,16,595.1,1475.75,267.2,614.1,0.07416366128360524,0.05057889885372585,0.8142136,0.8185388,0.50351167,0.5676973,0.6739098,0.71206033,0.31089282,0.27025616,-0.3438578272379746,-0.3337401776070616,5.133271,5.6247663,0.28710327,0.4228045,0.87241936,0.8804344,0.3195297319997974,0.010002305035384166,0.07019638,0.027922733,0.20094192,0.22828944,0.6658889097907074,0.7115631319069838,0.5435387993031201,0.6366677008469704,0.11037703661155544,0.14301725063099935,0.4454460102319717,0.5715107035636903,9.311804994940758,23.096068501472473,0.5409479613178177,0.13083148885424548,1.9023062,1.8353158,1.9918901920318604,4.572324752807617,0.27360055,0.47556108,13.162103,12.739655,5.2402625,-0.04721418023109436,0.16225167,1.3873519,-2.8275814,-0.99867177,0.8469661,-0.37427988193882317,0.07561518611814264,0.37856085588820804,0.42045617,-0.23186189,0.42775592,-3.0414807484589224,-1.1718391696804482,2.8499451879000137,-3.041480748458921,-1.1718391696804478,2.84994518790001,-0.07478671650110345,0.4067789515737641,-0.7026643743989952,-0.3153987340732448,-0.051249377858657866,0.14842810296624442,-0.07488267052197305,-0.075864516376624,0.009399353287980965,-0.042603554936286765,0.012851223362802816,-0.007052274303422401,-0.01654616149929304,-0.026898901013473656,-0.00670674468361773,-0.027233617224970353,0.004063382171122199,0.023636468,0.067578204,0.035524357,0.16935188,0.34689724,0.01673305,0.017352784,0.018559549,0.019739907,0.021359717,0.022642465,0.024160404,0.025526356,0.026763339,0.027419707,0.027724242,0.02814353,0.028642625,0.029458104,0.030784683,0.03312731,0.036998253,0.043711893,0.052983508,0.062841564,0.07009468,0.074610755,0.07748051,0.07883505,0.077398725,0.073332086,0.06856865,0.06473127,0.06259301,0.06189092,0.061285675,0.059833467,0.057483904,0.055788822,0.05504484,0.05448746,0.052644815,0.05021703,0.04772622,0.045516394,0.043642446,0.042954486,0.04446445,0.052472536,0.07201295,0.10388583,0.14430562,0.19200952,0.24688536,0.302521,0.34973216,0.38338268,0.40601823,0.41302645,0.4220305,0.4293119,0.4353892,0.43174657,0.4328656,0.4342151,0.43602508,0.43534973,0.43501428,0.43571874,0.4378074,0.43771732,0.43736866,0.4376173,0.43857646,0.4391838,0.43963563,0.43917638,0.43828297,0.43467703,0.4335404,0.43249395,0.43261474,0.43227917,0.42647004,0.41443002,4.685074626865671
