feats,r2_train,r2_test,mape_train,mape_test,rmse_train,rmse_test,feature_importance_std_train,feature_importance_std_test
"['gdd', 'gdd_harvest', 'evap', 'evap_harvest', 'vol_lidar']",0.8270800758099538,0.6828737825758504,14.356351486097433,18.274060056984986,0.5439957764234125,0.7024276827117751,0.16297980681248622,0.16297980681248622
"['gdd', 'gdd_harvest', 'evap', 'evap_harvest', 'vol_lidar', 'vi_gi_h_mean', 'vi_ci_chloro_h_mean', 'vi_ndre_h_mean', 'ref_h_mean_6', 'ref_h_mean_37']",0.8856893001641855,0.6444869298887981,12.794820359245193,20.538123895878755,0.44229950306307275,0.743726627921926,0.07146969340732745,0.07146969340732745
"['gdd', 'gdd_harvest', 'evap', 'evap_harvest', 'vol_lidar', 'vi_psnd_h_mean', 'vi_mcari_h_mean', 'ref_h_mean_33', 'ref_h_mean_51']",0.9279483327778577,0.6675515268400247,9.736525281830358,19.100515121143587,0.3511519034434529,0.7191967504025227,0.07172495556675945,0.07172495556675945
"['gdd', 'gdd_harvest', 'evap', 'evap_harvest', 'vol_lidar', 'vi_psnd_h_mean', 'vi_mcari_h_mean', 'ref_h_mean_14', 'ref_h_mean_33', 'ref_h_mean_51']",0.9278658183209868,0.6503099375277579,9.827952911970142,19.26343187127484,0.3513529176516768,0.737610669952934,0.06401680603991129,0.06401680603991129
"['gdd', 'gdd_harvest', 'evap', 'evap_harvest', 'vol_lidar', 'pca_h_0', 'pca_h_1', 'pca_h_2']",0.9045544275137237,0.669561395671733,11.70595456223385,19.275553674074764,0.40415774267033744,0.7170194468295613,0.07407577822867104,0.07407577822867104
"['gdd', 'gdd_harvest', 'evap', 'evap_harvest', 'vol_lidar', 'fa_h_0', 'fa_h_1', 'fa_h_2']",0.9286644234803314,0.6790096021634009,10.125934371615456,19.803349095838968,0.3494025718388379,0.7066942628398013,0.0731521831474812,0.0731521831474812
"['gdd', 'gdd_harvest', 'evap', 'evap_harvest', 'vol_lidar', 'ica_h_0', 'ica_h_1', 'ica_h_2']",0.9569425222573816,0.6763648997820099,7.5208553744496545,19.091483348458073,0.27145466063429946,0.7095995865429113,0.07816238212642952,0.07816238212642952
"['gdd', 'gdd_harvest', 'evap', 'evap_harvest', 'vol_lidar', 'plsr_h_0', 'plsr_h_1', 'plsr_h_2']",0.9152760090574341,0.6756733742011894,10.968541577898078,18.632691153528647,0.38078182603015387,0.710357298572724,0.07684620392078705,0.07684620392078705
