feats,r2_train,r2_test,mape_train,mape_test,rmse_train,rmse_test,feature_importance_std_train,feature_importance_std_test
"['gdd', 'gdd_harvest', 'evap', 'evap_harvest', 'vol']",0.8314780571690538,0.706930671962291,14.958483842709358,18.171816514261184,0.5370333275817086,0.6752595412124118,0.17260839622881724,0.17260839622881724
"['gdd', 'gdd_harvest', 'evap', 'evap_harvest', 'vol', 'vi_gndvi_m_mean', 'vi_msr_m_mean', 'vi_tcari_m_mean', 'vi_spvi_m_mean', 'vi_gi_m_mean', 'ref_m_mean_0']",0.9310518768345738,0.7118163354602034,9.830712190019138,18.136119383371234,0.3435059262377913,0.6696073696812852,0.0685148150985311,0.0685148150985311
"['gdd', 'gdd_harvest', 'evap', 'evap_harvest', 'vol', 'vi_tcari_m_mean', 'ref_m_mean_1']",0.9155467482034003,0.7175194295104581,10.56462068524087,18.49816010304142,0.3801729368817046,0.6629485665440037,0.10191878707055649,0.10191878707055649
"['gdd', 'gdd_harvest', 'evap', 'evap_harvest', 'vol', 'vi_gndvi_m_mean', 'vi_tcari_m_mean', 'ref_m_mean_1']",0.9384145238498456,0.7403484401794317,8.872854411039977,17.412015207575855,0.3246475736488718,0.6355957916398086,0.09629732941424782,0.09629732941424782
